L -60.0, 80.0, 0.0, -60.0, 60.0, 0.0, 255, 0, 0
L -60.0, 60.0, 0.0, -60.0, 40.0, 0.0, 255, 0, 0
L -40.0, 60.0, 0.0, -60.0, 60.0, 0.0, 255, 0, 0
L -60.0, 60.0, 0.0, -80.0, 60.0, 0.0, 255, 0, 0
L 100.0, -60.0, 0.0, 120.0, -60.0, 0.0, 255, 0, 0
L 120.0, -60.0, 0.0, 140.0, -60.0, 0.0, 255, 0, 0
L 90.0, -50.0, 0.0, 80.0, -30.0, 0.0, 255, 0, 0
L 60.0, -80.0, 0.0, 60.0, -60.0, 0.0, 255, 0, 0
L 60.0, -60.0, 0.0, 60.0, -40.0, 0.0, 255, 0, 0
L 40.0, -60.0, 0.0, 60.0, -60.0, 0.0, 255, 0, 0
L 60.0, -60.0, 0.0, 80.0, -60.0, 0.0, 255, 0, 0
L 599.0, -90.0, 0.0, 637.3, -90.0, 0.0, 255, 0, 0
L 599.0, -20.0, 0.0, 637.3, -20.0, 0.0, 255, 0, 0
L 599.0, -90.0, 0.0, 599.0, -20.0, 0.0, 255, 0, 0
L 637.3, -90.0, 0.0, 637.3, -20.0, 0.0, 255, 0, 0
L 0, 1400, 0, 0, 1460, 0, 0, 0, 0
L 40, 1460, 0, 0, 1460, 0, 0, 0, 0
L 60, 1430, 0, 90, 1430, 0, 0, 0, 0
L 60, 1460, 0, 90, 1460, 0, 0, 0, 0
L 60, 1400, 0, 60, 1460, 0, 0, 0, 0
L 90, 1400, 0, 60, 1400, 0, 0, 0, 0
L 140, 1460, 0, 110, 1460, 0, 0, 0, 0
L 110, 1400, 0, 140, 1400, 0, 0, 0, 0
L 110, 1460, 0, 110, 1400, 0, 0, 0, 0
L 140, 1460, 0, 140, 1430, 0, 0, 0, 0
L 140, 1430, 0, 120, 1430, 0, 0, 0, 0
L 160, 1430, 0, 190, 1430, 0, 0, 0, 0
L 160, 1460, 0, 190, 1460, 0, 0, 0, 0
L 160, 1400, 0, 160, 1460, 0, 0, 0, 0
L 190, 1400, 0, 160, 1400, 0, 0, 0, 0
L 240, 1460, 0, 240, 1400, 0, 0, 0, 0
L 210, 1400, 0, 240, 1460, 0, 0, 0, 0
L 210, 1460, 0, 210, 1400, 0, 0, 0, 0
L 270, 1460, 0, 270, 1400, 0, 0, 0, 0
L 280, 1460, 0, 260, 1460, 0, 0, 0, 0
L 290, 1430, 0, 280, 1460, 0, 0, 0, 0
L 280, 1400, 0, 290, 1430, 0, 0, 0, 0
L 260, 1400, 0, 280, 1400, 0, 0, 0, 0
L 0, 1610, 0, 60, 1610, 0, 0, 0, 0
L 0, 1530, 0, 60, 1530, 0, 0, 0, 0
L 30, 1583, 0, 30, 1557, 0, 205, 133, 63
L 60, 1610, 0, 120, 1610, 0, 0, 0, 0
L 60, 1610, 0, 60, 1583, 0, 205, 133, 63
L 30, 1583, 0, 90, 1583, 0, 205, 133, 63
L 30, 1557, 0, 60, 1557, 0, 205, 133, 63
L 60, 1557, 0, 90, 1557, 0, 205, 133, 63
L 60, 1530, 0, 120, 1530, 0, 0, 0, 0
L 60, 1557, 0, 60, 1530, 0, 205, 133, 63
L 90, 1583, 0, 90, 1557, 0, 205, 133, 63
L 170, 1600, 0, 170, 1540, 0, 0, 0, 0
L 180, 1600, 0, 160, 1600, 0, 0, 0, 0
L 190, 1570, 0, 180, 1600, 0, 0, 0, 0
L 180, 1540, 0, 190, 1570, 0, 0, 0, 0
L 160, 1540, 0, 180, 1540, 0, 0, 0, 0
L 210, 1540, 0, 240, 1540, 0, 0, 0, 0
L 210, 1600, 0, 240, 1600, 0, 0, 0, 0
L 210, 1540, 0, 210, 1600, 0, 0, 0, 0
L 240, 1540, 0, 240, 1600, 0, 0, 0, 0
L 260, 1540, 0, 290, 1540, 0, 0, 0, 0
L 260, 1600, 0, 290, 1600, 0, 0, 0, 0
L 260, 1540, 0, 260, 1600, 0, 0, 0, 0
L 290, 1540, 0, 290, 1600, 0, 0, 0, 0
L 310, 1540, 0, 310, 1570, 0, 0, 0, 0
L 310, 1570, 0, 310, 1600, 0, 0, 0, 0
L 310, 1570, 0, 330, 1570, 0, 0, 0, 0
L 350, 1570, 0, 350, 1540, 0, 0, 0, 0
L 310, 1540, 0, 350, 1540, 0, 0, 0, 0
L 330, 1570, 0, 350, 1570, 0, 0, 0, 0
L 350, 1600, 0, 330, 1570, 0, 0, 0, 0
L 0, 1650, 0, 0, 1680, 0, 255, 210, 0
L 0, 1650, 0, 20, 1650, 0, 255, 210, 0
L 20, 1710, 0, 0, 1710, 0, 255, 210, 0
L 0, 1680, 0, 0, 1710, 0, 255, 210, 0
L 20, 1680, 0, 0, 1680, 0, 255, 210, 0
L 20, 1680, 0, 40, 1665, 0, 255, 210, 0
L 20, 1650, 0, 40, 1665, 0, 255, 210, 0
L 20, 1680, 0, 40, 1695, 0, 255, 210, 0
L 40, 1695, 0, 20, 1710, 0, 255, 210, 0
L 70, 1680, 0, 90, 1680, 0, 255, 210, 0
L 80, 1650, 0, 100, 1710, 0, 255, 210, 0
L 60, 1710, 0, 80, 1650, 0, 255, 210, 0
L 150, 1710, 0, 150, 1650, 0, 255, 210, 0
L 120, 1650, 0, 150, 1710, 0, 255, 210, 0
L 120, 1710, 0, 120, 1650, 0, 255, 210, 0
L 170, 1650, 0, 170, 1680, 0, 255, 210, 0
L 170, 1680, 0, 170, 1710, 0, 255, 210, 0
L 170, 1680, 0, 210, 1710, 0, 255, 210, 0
L 170, 1680, 0, 210, 1650, 0, 255, 210, 0
L 230, 1680, 0, 260, 1680, 0, 255, 210, 0
L 230, 1710, 0, 260, 1710, 0, 255, 210, 0
L 230, 1650, 0, 230, 1710, 0, 255, 210, 0
L 260, 1650, 0, 230, 1650, 0, 255, 210, 0
L 280, 1650, 0, 280, 1680, 0, 255, 210, 0
L 280, 1680, 0, 280, 1710, 0, 255, 210, 0
L 280, 1680, 0, 300, 1680, 0, 255, 210, 0
L 320, 1680, 0, 320, 1650, 0, 255, 210, 0
L 280, 1650, 0, 320, 1650, 0, 255, 210, 0
L 300, 1680, 0, 320, 1680, 0, 255, 210, 0
L 320, 1710, 0, 300, 1680, 0, 255, 210, 0
L 30, 1800, 0, 0, 1800, 0, 255, 255, 255
L 0, 1740, 0, 30, 1740, 0, 255, 255, 255
L 0, 1800, 0, 0, 1740, 0, 255, 255, 255
L 50, 1740, 0, 80, 1740, 0, 255, 255, 255
L 50, 1800, 0, 80, 1800, 0, 255, 255, 255
L 50, 1740, 0, 50, 1800, 0, 255, 255, 255
L 80, 1740, 0, 80, 1800, 0, 255, 255, 255
L 140, 1740, 0, 140, 1800, 0, 255, 255, 255
L 120, 1770, 0, 140, 1740, 0, 255, 255, 255
L 100, 1740, 0, 120, 1770, 0, 255, 255, 255
L 100, 1800, 0, 100, 1740, 0, 255, 255, 255
L 200, 1740, 0, 200, 1800, 0, 255, 255, 255
L 180, 1770, 0, 200, 1740, 0, 255, 255, 255
L 160, 1740, 0, 180, 1770, 0, 255, 255, 255
L 160, 1800, 0, 160, 1740, 0, 255, 255, 255
L 220, 1770, 0, 250, 1770, 0, 255, 255, 255
L 220, 1800, 0, 250, 1800, 0, 255, 255, 255
L 220, 1740, 0, 220, 1800, 0, 255, 255, 255
L 250, 1740, 0, 220, 1740, 0, 255, 255, 255
L 300, 1800, 0, 300, 1740, 0, 255, 255, 255
L 270, 1740, 0, 300, 1800, 0, 255, 255, 255
L 270, 1800, 0, 270, 1740, 0, 255, 255, 255
L 340, 1740, 0, 340, 1800, 0, 255, 255, 255
L 320, 1740, 0, 360, 1740, 0, 255, 255, 255
L 30, 1890, 0, 0, 1890, 0, 0, 0, 0
L 0, 1830, 0, 30, 1830, 0, 0, 0, 0
L 0, 1890, 0, 0, 1830, 0, 0, 0, 0
L 30, 1890, 0, 30, 1860, 0, 0, 0, 0
L 30, 1860, 0, 10, 1860, 0, 0, 0, 0
L 50, 1860, 0, 80, 1860, 0, 0, 0, 0
L 50, 1890, 0, 80, 1890, 0, 0, 0, 0
L 50, 1830, 0, 50, 1890, 0, 0, 0, 0
L 80, 1830, 0, 50, 1830, 0, 0, 0, 0
L 130, 1890, 0, 130, 1830, 0, 0, 0, 0
L 100, 1830, 0, 130, 1890, 0, 0, 0, 0
L 100, 1890, 0, 100, 1830, 0, 0, 0, 0
L 150, 1860, 0, 180, 1860, 0, 0, 0, 0
L 150, 1890, 0, 180, 1890, 0, 0, 0, 0
L 150, 1830, 0, 150, 1890, 0, 0, 0, 0
L 180, 1830, 0, 150, 1830, 0, 0, 0, 0
L 200, 1830, 0, 200, 1860, 0, 0, 0, 0
L 200, 1860, 0, 200, 1890, 0, 0, 0, 0
L 200, 1860, 0, 220, 1860, 0, 0, 0, 0
L 240, 1860, 0, 240, 1830, 0, 0, 0, 0
L 200, 1830, 0, 240, 1830, 0, 0, 0, 0
L 220, 1860, 0, 240, 1860, 0, 0, 0, 0
L 240, 1890, 0, 220, 1860, 0, 0, 0, 0
L 270, 1860, 0, 290, 1860, 0, 0, 0, 0
L 280, 1830, 0, 300, 1890, 0, 0, 0, 0
L 260, 1890, 0, 280, 1830, 0, 0, 0, 0
L 320, 1830, 0, 320, 1890, 0, 0, 0, 0
L 360, 1890, 0, 320, 1890, 0, 0, 0, 0
L 30, 1980, 0, 0, 1980, 0, 0, 0, 255
L 0, 1920, 0, 30, 1920, 0, 0, 0, 255
L 0, 1980, 0, 0, 1920, 0, 0, 0, 255
L 30, 1980, 0, 30, 1950, 0, 0, 0, 255
L 30, 1950, 0, 10, 1950, 0, 0, 0, 255
L 50, 1920, 0, 50, 1950, 0, 0, 0, 255
L 50, 1950, 0, 50, 1980, 0, 0, 0, 255
L 50, 1950, 0, 70, 1950, 0, 0, 0, 255
L 90, 1950, 0, 90, 1920, 0, 0, 0, 255
L 50, 1920, 0, 90, 1920, 0, 0, 0, 255
L 70, 1950, 0, 90, 1950, 0, 0, 0, 255
L 90, 1980, 0, 70, 1950, 0, 0, 0, 255
L 110, 1920, 0, 140, 1920, 0, 0, 0, 255
L 110, 1980, 0, 140, 1980, 0, 0, 0, 255
L 110, 1920, 0, 110, 1980, 0, 0, 0, 255
L 140, 1920, 0, 140, 1980, 0, 0, 0, 255
L 200, 1920, 0, 200, 1980, 0, 0, 0, 255
L 160, 1920, 0, 160, 1980, 0, 0, 0, 255
L 160, 1980, 0, 200, 1980, 0, 0, 0, 255
L 250, 1980, 0, 250, 1920, 0, 0, 0, 255
L 220, 1920, 0, 250, 1980, 0, 0, 0, 255
L 220, 1980, 0, 220, 1920, 0, 0, 0, 255
L 280, 1980, 0, 280, 1920, 0, 0, 0, 255
L 290, 1980, 0, 270, 1980, 0, 0, 0, 255
L 300, 1950, 0, 290, 1980, 0, 0, 0, 255
L 290, 1920, 0, 300, 1950, 0, 0, 0, 255
L 270, 1920, 0, 290, 1920, 0, 0, 0, 255
L 380, 1920, 0, 380, 1950, 0, 0, 0, 255
L 380, 1980, 0, 420, 1980, 0, 0, 0, 255
L 420, 1950, 0, 380, 1950, 0, 0, 0, 255
L 380, 1920, 0, 420, 1920, 0, 0, 0, 255
L 420, 1950, 0, 420, 1980, 0, 0, 0, 255
L 470, 1950, 0, 440, 1950, 0, 0, 0, 255
L 470, 1920, 0, 470, 1950, 0, 0, 0, 255
L 440, 1920, 0, 470, 1920, 0, 0, 0, 255
L 440, 1980, 0, 440, 1920, 0, 0, 0, 255
L 500, 1950, 0, 520, 1950, 0, 0, 0, 255
L 510, 1920, 0, 530, 1980, 0, 0, 0, 255
L 490, 1980, 0, 510, 1920, 0, 0, 0, 255
L 580, 1980, 0, 590, 1920, 0, 0, 0, 255
L 570, 1950, 0, 580, 1980, 0, 0, 0, 255
L 560, 1980, 0, 570, 1950, 0, 0, 0, 255
L 550, 1920, 0, 560, 1980, 0, 0, 0, 255
L 640, 1980, 0, 640, 1920, 0, 0, 0, 255
L 610, 1920, 0, 640, 1980, 0, 0, 0, 255
L 610, 1980, 0, 610, 1920, 0, 0, 0, 255
L 30, 2070, 0, 0, 2070, 0, 128, 128, 128
L 0, 2010, 0, 30, 2010, 0, 128, 128, 128
L 0, 2070, 0, 0, 2010, 0, 128, 128, 128
L 30, 2070, 0, 30, 2040, 0, 128, 128, 128
L 30, 2040, 0, 10, 2040, 0, 128, 128, 128
L 90, 2010, 0, 90, 2070, 0, 128, 128, 128
L 50, 2010, 0, 50, 2070, 0, 128, 128, 128
L 50, 2070, 0, 90, 2070, 0, 128, 128, 128
L 110, 2010, 0, 110, 2070, 0, 128, 128, 128
L 130, 2010, 0, 130, 2070, 0, 128, 128, 128
L 170, 2070, 0, 130, 2070, 0, 128, 128, 128
L 200, 2070, 0, 200, 2010, 0, 128, 128, 128
L 210, 2070, 0, 190, 2070, 0, 128, 128, 128
L 220, 2040, 0, 210, 2070, 0, 128, 128, 128
L 210, 2010, 0, 220, 2040, 0, 128, 128, 128
L 190, 2010, 0, 210, 2010, 0, 128, 128, 128
L 340, 2010, 0, 340, 2070, 0, 128, 128, 128
L 320, 2040, 0, 340, 2010, 0, 128, 128, 128
L 300, 2010, 0, 320, 2040, 0, 128, 128, 128
L 300, 2070, 0, 300, 2010, 0, 128, 128, 128
L 370, 2040, 0, 390, 2040, 0, 128, 128, 128
L 380, 2010, 0, 400, 2070, 0, 128, 128, 128
L 360, 2070, 0, 380, 2010, 0, 128, 128, 128
L 420, 2010, 0, 420, 2040, 0, 128, 128, 128
L 420, 2070, 0, 460, 2070, 0, 128, 128, 128
L 460, 2040, 0, 420, 2040, 0, 128, 128, 128
L 420, 2010, 0, 460, 2010, 0, 128, 128, 128
L 460, 2040, 0, 460, 2070, 0, 128, 128, 128
L 500, 2010, 0, 500, 2070, 0, 128, 128, 128
L 480, 2010, 0, 520, 2010, 0, 128, 128, 128
L 540, 2040, 0, 570, 2040, 0, 128, 128, 128
L 540, 2070, 0, 570, 2070, 0, 128, 128, 128
L 540, 2010, 0, 540, 2070, 0, 128, 128, 128
L 570, 2010, 0, 540, 2010, 0, 128, 128, 128
L 590, 2010, 0, 590, 2040, 0, 128, 128, 128
L 590, 2040, 0, 590, 2070, 0, 128, 128, 128
L 590, 2040, 0, 610, 2040, 0, 128, 128, 128
L 630, 2040, 0, 630, 2010, 0, 128, 128, 128
L 590, 2010, 0, 630, 2010, 0, 128, 128, 128
L 610, 2040, 0, 630, 2040, 0, 128, 128, 128
L 630, 2070, 0, 610, 2040, 0, 128, 128, 128
L 0, 2100, 0, 0, 2130, 0, 127, 64, 0
L 40, 2160, 0, 40, 2130, 0, 127, 64, 0
L 0, 2130, 0, 0, 2160, 0, 127, 64, 0
L 40, 2130, 0, 40, 2100, 0, 127, 64, 0
L 0, 2130, 0, 40, 2130, 0, 127, 64, 0
L 100, 2100, 0, 100, 2160, 0, 127, 64, 0
L 60, 2100, 0, 60, 2160, 0, 127, 64, 0
L 60, 2160, 0, 100, 2160, 0, 127, 64, 0
L 150, 2160, 0, 150, 2100, 0, 127, 64, 0
L 120, 2100, 0, 150, 2160, 0, 127, 64, 0
L 120, 2160, 0, 120, 2100, 0, 127, 64, 0
L 190, 2100, 0, 190, 2160, 0, 127, 64, 0
L 170, 2100, 0, 210, 2100, 0, 127, 64, 0
L 230, 2130, 0, 260, 2130, 0, 127, 64, 0
L 230, 2160, 0, 260, 2160, 0, 127, 64, 0
L 230, 2100, 0, 230, 2160, 0, 127, 64, 0
L 260, 2100, 0, 230, 2100, 0, 127, 64, 0
L 280, 2100, 0, 280, 2130, 0, 127, 64, 0
L 280, 2130, 0, 280, 2160, 0, 127, 64, 0
L 280, 2130, 0, 300, 2130, 0, 127, 64, 0
L 320, 2130, 0, 320, 2100, 0, 127, 64, 0
L 280, 2100, 0, 320, 2100, 0, 127, 64, 0
L 300, 2130, 0, 320, 2130, 0, 127, 64, 0
L 320, 2160, 0, 300, 2130, 0, 127, 64, 0
L 40, 2190, 0, 40, 2250, 0, 0, 127, 0
L 20, 2220, 0, 40, 2190, 0, 0, 127, 0
L 0, 2190, 0, 20, 2220, 0, 0, 127, 0
L 0, 2250, 0, 0, 2190, 0, 0, 127, 0
L 60, 2220, 0, 90, 2220, 0, 0, 127, 0
L 60, 2250, 0, 90, 2250, 0, 0, 127, 0
L 60, 2190, 0, 60, 2250, 0, 0, 127, 0
L 90, 2190, 0, 60, 2190, 0, 0, 127, 0
L 110, 2190, 0, 110, 2220, 0, 0, 127, 0
L 110, 2220, 0, 110, 2250, 0, 0, 127, 0
L 110, 2220, 0, 130, 2220, 0, 0, 127, 0
L 150, 2220, 0, 150, 2190, 0, 0, 127, 0
L 110, 2190, 0, 150, 2190, 0, 0, 127, 0
L 130, 2220, 0, 150, 2220, 0, 0, 127, 0
L 150, 2250, 0, 130, 2220, 0, 0, 127, 0
L 200, 2250, 0, 170, 2250, 0, 0, 127, 0
L 170, 2190, 0, 200, 2190, 0, 0, 127, 0
L 170, 2250, 0, 170, 2190, 0, 0, 127, 0
L 220, 2190, 0, 220, 2220, 0, 0, 127, 0
L 260, 2250, 0, 260, 2220, 0, 0, 127, 0
L 220, 2220, 0, 220, 2250, 0, 0, 127, 0
L 260, 2220, 0, 260, 2190, 0, 0, 127, 0
L 220, 2220, 0, 260, 2220, 0, 0, 127, 0
L 290, 2220, 0, 310, 2220, 0, 0, 127, 0
L 300, 2190, 0, 320, 2250, 0, 0, 127, 0
L 280, 2250, 0, 300, 2190, 0, 0, 127, 0
L 370, 2250, 0, 370, 2190, 0, 0, 127, 0
L 340, 2190, 0, 370, 2250, 0, 0, 127, 0
L 340, 2250, 0, 340, 2190, 0, 0, 127, 0
L 410, 2190, 0, 410, 2250, 0, 0, 127, 0
L 390, 2190, 0, 430, 2190, 0, 0, 127, 0
L 40, 2280, 0, 40, 2340, 0, 0, 127, 127
L 20, 2310, 0, 40, 2280, 0, 0, 127, 127
L 0, 2280, 0, 20, 2310, 0, 0, 127, 127
L 0, 2340, 0, 0, 2280, 0, 0, 127, 127
L 60, 2280, 0, 60, 2340, 0, 0, 127, 127
L 80, 2280, 0, 80, 2310, 0, 0, 127, 127
L 80, 2340, 0, 120, 2340, 0, 0, 127, 127
L 120, 2310, 0, 80, 2310, 0, 0, 127, 127
L 80, 2280, 0, 120, 2280, 0, 0, 127, 127
L 120, 2310, 0, 120, 2340, 0, 0, 127, 127
L 140, 2280, 0, 140, 2310, 0, 0, 127, 127
L 140, 2340, 0, 180, 2340, 0, 0, 127, 127
L 180, 2310, 0, 140, 2310, 0, 0, 127, 127
L 140, 2280, 0, 180, 2280, 0, 0, 127, 127
L 180, 2310, 0, 180, 2340, 0, 0, 127, 127
L 200, 2280, 0, 200, 2340, 0, 0, 127, 127
L 220, 2280, 0, 250, 2280, 0, 0, 127, 127
L 220, 2340, 0, 250, 2340, 0, 0, 127, 127
L 220, 2280, 0, 220, 2340, 0, 0, 127, 127
L 250, 2280, 0, 250, 2340, 0, 0, 127, 127
L 300, 2340, 0, 300, 2280, 0, 0, 127, 127
L 270, 2280, 0, 300, 2340, 0, 0, 127, 127
L 270, 2340, 0, 270, 2280, 0, 0, 127, 127
L 30, 2430, 0, 30, 2370, 0, 127, 64, 0
L 0, 2370, 0, 30, 2430, 0, 127, 64, 0
L 0, 2430, 0, 0, 2370, 0, 127, 64, 0
L 60, 2400, 0, 80, 2400, 0, 127, 64, 0
L 70, 2370, 0, 90, 2430, 0, 127, 64, 0
L 50, 2430, 0, 70, 2370, 0, 127, 64, 0
L 150, 2370, 0, 150, 2430, 0, 127, 64, 0
L 130, 2400, 0, 150, 2370, 0, 127, 64, 0
L 110, 2370, 0, 130, 2400, 0, 127, 64, 0
L 110, 2430, 0, 110, 2370, 0, 127, 64, 0
L 170, 2400, 0, 200, 2400, 0, 127, 64, 0
L 170, 2430, 0, 200, 2430, 0, 127, 64, 0
L 170, 2370, 0, 170, 2430, 0, 127, 64, 0
L 200, 2370, 0, 170, 2370, 0, 127, 64, 0
L 230, 2430, 0, 230, 2370, 0, 127, 64, 0
L 240, 2430, 0, 220, 2430, 0, 127, 64, 0
L 250, 2400, 0, 240, 2430, 0, 127, 64, 0
L 240, 2370, 0, 250, 2400, 0, 127, 64, 0
L 220, 2370, 0, 240, 2370, 0, 127, 64, 0
L 30, 2490, 0, 0, 2490, 0, 0, 255, 0
L 30, 2460, 0, 30, 2490, 0, 0, 255, 0
L 0, 2460, 0, 30, 2460, 0, 0, 255, 0
L 0, 2520, 0, 0, 2460, 0, 0, 255, 0
L 60, 2490, 0, 80, 2490, 0, 0, 255, 0
L 70, 2460, 0, 90, 2520, 0, 0, 255, 0
L 50, 2520, 0, 70, 2460, 0, 0, 255, 0
L 110, 2460, 0, 110, 2490, 0, 0, 255, 0
L 110, 2490, 0, 110, 2520, 0, 0, 255, 0
L 110, 2490, 0, 130, 2490, 0, 0, 255, 0
L 150, 2490, 0, 150, 2460, 0, 0, 255, 0
L 110, 2460, 0, 150, 2460, 0, 0, 255, 0
L 130, 2490, 0, 150, 2490, 0, 0, 255, 0
L 150, 2520, 0, 130, 2490, 0, 0, 255, 0
L 200, 2520, 0, 170, 2520, 0, 0, 255, 0
L 170, 2460, 0, 200, 2460, 0, 0, 255, 0
L 170, 2520, 0, 170, 2460, 0, 0, 255, 0
L 220, 2490, 0, 250, 2490, 0, 0, 255, 0
L 220, 2520, 0, 250, 2520, 0, 0, 255, 0
L 220, 2460, 0, 220, 2520, 0, 0, 255, 0
L 250, 2460, 0, 220, 2460, 0, 0, 255, 0
L 270, 2460, 0, 270, 2520, 0, 0, 255, 0
L 310, 2520, 0, 270, 2520, 0, 0, 255, 0
L 330, 2460, 0, 330, 2490, 0, 0, 255, 0
L 330, 2520, 0, 370, 2520, 0, 0, 255, 0
L 370, 2490, 0, 330, 2490, 0, 0, 255, 0
L 330, 2460, 0, 370, 2460, 0, 0, 255, 0
L 370, 2490, 0, 370, 2520, 0, 0, 255, 0
L 0, 2550, 0, 0, 2580, 0, 0, 240, 240
L 0, 2580, 0, 0, 2610, 0, 0, 240, 240
L 0, 2580, 0, 20, 2580, 0, 0, 240, 240
L 40, 2580, 0, 40, 2550, 0, 0, 240, 240
L 0, 2550, 0, 40, 2550, 0, 0, 240, 240
L 20, 2580, 0, 40, 2580, 0, 0, 240, 240
L 40, 2610, 0, 20, 2580, 0, 0, 240, 240
L 70, 2580, 0, 90, 2580, 0, 0, 240, 240
L 80, 2550, 0, 100, 2610, 0, 0, 240, 240
L 60, 2610, 0, 80, 2550, 0, 0, 240, 240
L 120, 2550, 0, 120, 2610, 0, 0, 240, 240
L 150, 2610, 0, 150, 2550, 0, 0, 240, 240
L 160, 2610, 0, 140, 2610, 0, 0, 240, 240
L 170, 2580, 0, 160, 2610, 0, 0, 240, 240
L 160, 2550, 0, 170, 2580, 0, 0, 240, 240
L 140, 2550, 0, 160, 2550, 0, 0, 240, 240
L 0, 2640, 0, 0, 2670, 0, 0, 255, 0
L 0, 2700, 0, 40, 2700, 0, 0, 255, 0
L 40, 2670, 0, 0, 2670, 0, 0, 255, 0
L 0, 2640, 0, 40, 2640, 0, 0, 255, 0
L 40, 2670, 0, 40, 2700, 0, 0, 255, 0
L 90, 2670, 0, 60, 2670, 0, 0, 255, 0
L 90, 2640, 0, 90, 2670, 0, 0, 255, 0
L 60, 2640, 0, 90, 2640, 0, 0, 255, 0
L 60, 2700, 0, 60, 2640, 0, 0, 255, 0
L 110, 2670, 0, 140, 2670, 0, 0, 255, 0
L 110, 2700, 0, 140, 2700, 0, 0, 255, 0
L 110, 2640, 0, 110, 2700, 0, 0, 255, 0
L 140, 2640, 0, 110, 2640, 0, 0, 255, 0
L 190, 2700, 0, 160, 2700, 0, 0, 255, 0
L 160, 2640, 0, 190, 2640, 0, 0, 255, 0
L 160, 2700, 0, 160, 2640, 0, 0, 255, 0
L 210, 2640, 0, 210, 2700, 0, 0, 255, 0
L 240, 2670, 0, 260, 2670, 0, 0, 255, 0
L 250, 2640, 0, 270, 2700, 0, 0, 255, 0
L 230, 2700, 0, 250, 2640, 0, 0, 255, 0
L 290, 2640, 0, 290, 2700, 0, 0, 255, 0
L 330, 2700, 0, 290, 2700, 0, 0, 255, 0
L 440, 2700, 0, 410, 2700, 0, 0, 255, 0
L 410, 2640, 0, 440, 2640, 0, 0, 255, 0
L 410, 2700, 0, 410, 2640, 0, 0, 255, 0
L 500, 2640, 0, 500, 2700, 0, 0, 255, 0
L 460, 2640, 0, 460, 2700, 0, 0, 255, 0
L 460, 2700, 0, 500, 2700, 0, 0, 255, 0
L 520, 2640, 0, 520, 2670, 0, 0, 255, 0
L 520, 2670, 0, 520, 2700, 0, 0, 255, 0
L 520, 2670, 0, 540, 2670, 0, 0, 255, 0
